total_sold,total_paid,venueid,catid,caldate,holiday
60,20456.0,220,6,2008-07-30,False
62,30012.0,101,9,2008-08-02,False
56,21440.0,220,7,2008-08-01,False
55,25189.0,30,9,2008-07-27,False
42,9545.0,1,9,2008-08-01,False
67,18535.0,69,9,2008-07-21,False
35,8271.0,13,9,2008-08-02,False
28,15723.0,262,6,2008-08-07,False
50,13069.0,236,7,2008-07-28,False
30,17036.0,220,6,2008-08-02,False
44,14230.0,27,9,2008-08-01,False
30,5543.0,26,9,2008-07-08,False
62,12365.0,129,9,2008-08-04,False
35,8724.0,5,9,2008-07-20,False
42,9560.0,92,9,2008-08-10,False
49,18532.0,126,9,2008-07-29,False
66,19768.0,130,9,2008-08-06,False
55,20667.0,23,9,2008-08-02,False
38,6365.0,248,6,2008-07-22,False
16,3518.0,254,6,2008-07-10,False
27,7844.0,75,9,2008-07-15,False
95,29176.0,75,9,2008-08-09,False
48,16495.0,90,9,2008-08-06,False
39,8090.0,95,9,2008-07-29,False
38,11362.0,32,9,2008-06-24,False
63,16181.0,18,9,2008-08-09,False
56,14043.0,234,7,2008-08-07,False
39,14629.0,202,6,2008-07-30,False
40,13753.0,217,7,2008-08-07,False
69,35405.0,203,7,2008-08-06,False
31,5493.0,205,6,2008-07-31,False
65,17621.0,231,7,2008-08-03,False
49,13326.0,63,9,2008-08-05,False
51,14405.0,84,9,2008-08-13,False
66,22026.0,58,9,2008-08-03,False
30,13969.0,254,6,2008-07-27,False
49,19970.0,47,9,2008-08-04,False
56,16579.0,51,9,2008-08-14,False
97,23088.0,33,9,2008-07-31,False
45,11855.0,117,9,2008-08-14,False
41,11816.0,94,9,2008-07-26,False
50,17379.0,229,6,2008-07-23,False
55,25709.0,130,9,2008-08-13,False
45,10185.0,222,7,2008-08-10,False
44,11382.0,93,9,2008-09-15,False
22,9518.0,65,9,2008-09-29,False
66,17220.0,71,9,2008-09-19,False
37,8545.0,247,7,2008-09-18,False
46,9555.0,235,6,2008-09-22,False
67,25263.0,57,9,2008-09-09,False
52,15112.0,79,9,2008-08-28,False
32,11442.0,239,7,2008-09-14,False
111,31917.0,75,9,2008-10-01,False
45,26136.0,249,6,2008-09-27,False
35,8543.0,5,9,2008-09-17,False
50,23928.0,127,9,2008-09-19,False
136,41521.0,95,9,2008-09-30,False
47,8506.0,77,9,2008-09-30,False
37,12526.0,89,9,2008-09-24,False
55,20888.0,43,9,2008-09-25,False
48,9319.0,302,8,2008-09-13,False
63,23049.0,218,7,2008-09-19,False
47,32244.0,88,9,2008-09-21,False
58,17722.0,226,6,2008-09-20,False
26,7642.0,84,9,2008-09-17,False
52,10794.0,260,6,2008-09-25,False
50,13522.0,18,9,2008-09-19,False
44,17094.0,113,9,2008-09-10,False
68,21503.0,228,7,2008-09-26,False
50,15585.0,113,9,2008-09-18,False
67,17907.0,96,9,2008-09-19,False
53,11415.0,262,6,2008-10-02,False
64,16758.0,7,9,2008-09-27,False
60,11415.0,39,9,2008-09-04,False
59,13092.0,2,9,2008-09-26,False
49,12595.0,106,9,2008-09-12,False
52,17058.0,120,9,2008-10-05,False
53,18380.0,216,6,2008-09-27,False
41,7196.0,121,9,2008-09-22,False
51,27360.0,255,6,2008-09-10,False
57,23667.0,23,9,2008-09-17,False
66,16797.0,92,9,2008-09-29,False
30,7808.0,92,9,2008-08-29,False
25,6435.0,13,9,2008-09-23,False
49,9885.0,236,6,2008-09-05,False
51,10530.0,212,6,2008-09-18,False
19,5560.0,85,9,2008-09-30,False
64,20085.0,102,9,2008-10-01,False
39,14207.0,31,9,2008-09-27,False
65,22669.0,34,9,2008-09-27,False
81,30196.0,30,9,2008-09-22,False
23,7754.0,67,9,2008-09-29,False
57,20648.0,37,9,2008-09-28,False
54,21028.0,261,6,2008-08-26,False
70,21531.0,114,9,2008-09-15,False
50,26891.0,68,9,2008-09-14,False
50,8998.0,304,8,2008-09-26,False
44,8715.0,62,9,2008-09-18,False
33,12195.0,236,6,2008-10-01,False
64,20697.0,212,7,2008-10-09,False
39,14078.0,104,9,2008-09-22,False
30,3193.0,212,7,2008-09-02,False
29,7008.0,106,9,2008-10-09,False
40,8507.0,1,9,2008-09-15,False
31,16011.0,207,7,2008-09-22,False
82,21625.0,302,8,2008-09-19,False
77,23626.0,200,7,2008-09-14,False
45,8795.0,40,9,2008-09-29,False
43,10118.0,70,9,2008-09-09,False
22,7944.0,23,9,2008-09-19,False
36,13849.0,244,7,2008-08-30,False
57,13112.0,229,6,2008-10-05,False
51,11432.0,215,6,2008-09-30,False
56,16028.0,305,8,2008-09-03,False
49,24134.0,108,9,2008-10-06,False
21,8379.0,250,6,2008-09-17,False
79,31980.0,243,7,2008-09-25,False
61,20702.0,60,9,2008-09-27,False
55,17511.0,234,7,2008-09-23,False
136,35232.0,308,8,2008-10-04,False
28,8219.0,201,7,2008-09-11,False
43,22470.0,246,6,2008-09-25,False
33,8333.0,205,7,2008-09-06,False
37,13278.0,62,9,2008-09-08,False
39,8732.0,224,7,2008-09-18,False
38,20628.0,111,9,2008-09-18,False
42,19757.0,203,7,2008-09-10,False
85,51846.0,300,8,2008-10-01,False
48,25137.0,245,6,2008-09-29,False
84,26703.0,300,8,2008-09-23,False
61,13719.0,215,6,2008-09-29,False
20,7775.0,213,7,2008-09-27,False
49,15640.0,225,7,2008-09-29,False
51,13970.0,12,9,2008-10-01,False
50,16777.0,304,8,2008-10-07,False
48,12870.0,63,9,2008-09-18,False
45,10390.0,9,9,2008-09-21,False
36,15026.0,301,8,2008-10-08,False
55,20935.0,104,9,2008-09-20,False
40,11291.0,74,9,2008-10-07,False
29,8424.0,243,7,2008-10-07,False
56,13787.0,306,8,2008-09-22,False
41,13407.0,124,9,2008-10-01,False
40,6913.0,105,9,2008-09-12,False
52,15005.0,126,9,2008-09-13,False
55,16368.0,74,9,2008-09-21,False
30,7063.0,71,9,2008-09-30,False
70,28158.0,257,6,2008-09-23,False
38,12196.0,110,9,2008-10-06,False
38,10226.0,78,9,2008-09-20,False
30,18447.0,83,9,2008-10-05,False
20,15345.0,200,7,2008-10-06,False
51,16724.0,38,9,2008-09-23,False
47,14685.0,48,9,2008-09-27,False
60,14184.0,209,6,2008-09-12,False
29,12187.0,231,7,2008-09-24,False
24,4631.0,50,9,2008-09-27,False
61,19855.0,17,9,2008-09-16,False
76,30911.0,58,9,2008-10-08,False
34,10580.0,301,8,2008-09-26,False
52,18579.0,302,8,2008-09-17,False
36,10169.0,122,9,2008-09-22,False
36,10554.0,129,9,2008-10-03,False
60,14050.0,243,6,2008-10-03,False
45,9689.0,78,9,2008-10-01,False
43,15727.0,202,6,2008-10-09,False
41,12477.0,208,7,2008-10-07,False
36,5754.0,36,9,2008-10-04,False
33,9105.0,31,9,2008-09-23,False
41,20314.0,309,8,2008-09-28,False
30,15544.0,2,9,2008-09-28,False
87,23415.0,112,9,2008-10-08,False
40,18172.0,1,9,2008-09-28,False
24,7600.0,7,9,2008-09-06,False
35,15425.0,33,9,2008-09-14,False
26,5022.0,94,9,2008-09-08,False
21,3280.0,214,6,2008-08-29,False
34,10410.0,11,9,2008-09-22,False
41,13342.0,200,7,2008-09-25,False
33,11384.0,102,9,2008-09-16,False
46,10553.0,37,9,2008-09-20,False
47,11323.0,97,9,2008-09-30,False
40,13465.0,259,6,2008-09-16,False
52,18238.0,21,9,2008-10-14,False
32,17388.0,2,9,2008-10-07,False
63,18890.0,86,9,2008-10-11,False
31,7096.0,308,8,2008-09-20,False
46,23833.0,19,9,2008-09-29,False
40,10531.0,43,9,2008-09-29,False
48,9149.0,40,9,2008-09-26,False
88,27881.0,64,9,2008-10-06,False
22,4692.0,308,8,2008-09-19,False
52,16693.0,62,9,2008-10-09,False
47,26322.0,76,9,2008-10-09,False
44,28177.0,109,9,2008-10-01,False
32,8550.0,217,7,2008-10-13,False
54,14905.0,61,9,2008-10-10,False
108,27033.0,20,9,2008-09-22,False
39,9484.0,111,9,2008-10-07,False
53,9475.0,246,6,2008-09-14,False
34,7856.0,59,9,2008-09-29,False
40,11116.0,244,6,2008-09-28,False
53,13649.0,1,9,2008-10-03,False
86,44090.0,38,9,2008-10-06,False
30,13225.0,55,9,2008-09-16,False
41,10261.0,117,9,2008-10-05,False
38,8618.0,115,9,2008-09-24,False
44,10912.0,308,8,2008-10-12,False
52,13743.0,221,7,2008-10-03,False
53,12933.0,69,9,2008-09-25,False
32,8198.0,13,9,2008-09-24,False
68,16219.0,239,6,2008-09-17,False
60,13078.0,105,9,2008-10-13,False
36,18620.0,231,7,2008-10-10,False
52,15027.0,88,9,2008-10-02,False
60,19915.0,30,9,2008-10-11,False
42,14760.0,39,9,2008-09-28,False
46,18742.0,90,9,2008-10-02,False
28,4395.0,215,6,2008-10-03,False
46,16579.0,209,7,2008-10-02,False
52,11132.0,2,9,2008-10-01,False
24,17250.0,66,9,2008-09-28,False
33,9468.0,220,6,2008-10-03,False
41,16830.0,308,8,2008-10-10,False
99,22881.0,203,7,2008-10-03,False
38,8132.0,208,7,2008-09-27,False
44,9829.0,245,7,2008-10-11,False
55,16599.0,302,8,2008-10-16,False
60,12079.0,76,9,2008-10-04,False
58,20150.0,238,6,2008-08-13,False
27,8811.0,73,9,2008-07-01,False
53,20459.0,19,9,2008-08-02,False
40,6676.0,26,9,2008-07-20,False
50,11062.0,307,8,2008-08-16,False
44,7692.0,8,9,2008-07-23,False
72,16832.0,231,6,2008-08-05,False
43,10497.0,103,9,2008-08-02,False
51,9704.0,75,9,2008-08-11,False
47,13471.0,77,9,2008-08-01,False
30,16010.0,61,9,2008-07-31,False
38,10682.0,87,9,2008-08-07,False
87,32699.0,42,9,2008-08-02,False
44,6982.0,222,6,2008-08-05,False
57,11951.0,212,7,2008-07-31,False
41,20357.0,80,9,2008-07-31,False
50,12166.0,118,9,2008-08-04,False
52,15647.0,2,9,2008-07-27,False
28,6955.0,37,9,2008-07-27,False
21,9476.0,208,7,2008-06-22,False
61,17308.0,39,9,2008-07-22,False
35,7957.0,34,9,2008-08-10,False
40,10718.0,39,9,2008-07-29,False
36,12929.0,18,9,2008-08-01,False
36,4323.0,66,9,2008-08-07,False
27,5911.0,212,7,2008-08-01,False
74,12878.0,306,8,2008-08-09,False
25,5400.0,70,9,2008-08-10,False
71,17044.0,34,9,2008-08-04,False
54,20164.0,39,9,2008-07-21,False
28,19259.0,116,9,2008-07-25,False
41,12390.0,54,9,2008-08-15,False
51,8450.0,14,9,2008-08-15,False
44,13571.0,257,6,2008-08-04,False
45,10416.0,307,8,2008-08-05,False
47,26397.0,238,6,2008-07-24,False
20,4449.0,121,9,2008-07-17,False
15,3012.0,307,8,2008-07-31,False
51,15058.0,309,8,2008-08-05,False
42,15391.0,1,9,2008-08-08,False
62,28575.0,77,9,2008-08-05,False
25,7312.0,75,9,2008-07-28,False
57,15887.0,52,9,2008-08-07,False
60,19013.0,66,9,2008-07-31,False
42,21647.0,126,9,2008-07-22,False
56,30156.0,124,9,2008-07-23,False
46,9991.0,218,7,2008-08-04,False
42,5637.0,70,9,2008-08-12,False
53,8454.0,76,9,2008-07-24,False
32,13000.0,15,9,2008-07-27,False
35,8292.0,301,8,2008-07-20,False
47,15633.0,5,9,2008-08-07,False
43,20512.0,226,6,2008-08-09,False
55,9240.0,91,9,2008-07-20,False
25,8630.0,9,9,2008-08-12,False
42,16499.0,250,6,2008-07-31,False
57,38355.0,62,9,2008-08-06,False
52,21911.0,30,9,2008-07-25,False
42,11715.0,84,9,2008-08-14,False
139,42525.0,100,9,2008-07-28,False
59,12051.0,86,9,2008-08-02,False
67,13724.0,85,9,2008-08-02,False
53,19599.0,8,9,2008-08-11,False
22,3914.0,237,6,2008-07-20,False
110,18360.0,28,9,2008-08-18,False
77,23898.0,68,9,2008-08-08,False
28,6868.0,35,9,2008-08-09,False
33,6966.0,15,9,2008-07-20,False
55,15652.0,88,9,2008-08-21,False
39,9640.0,259,6,2008-08-10,False
53,16395.0,126,9,2008-07-30,False
75,20733.0,12,9,2008-07-26,False
77,24475.0,100,9,2008-08-13,False
42,11029.0,21,9,2008-08-17,False
48,19211.0,38,9,2008-07-21,False
58,18399.0,300,8,2008-08-11,False
39,12136.0,15,9,2008-08-15,False
49,13079.0,79,9,2008-07-29,False
35,17282.0,34,9,2008-08-06,False
54,21688.0,229,6,2008-08-08,False
49,17561.0,48,9,2008-08-08,False
33,11315.0,12,9,2008-08-01,False
38,14547.0,243,7,2008-08-08,False
19,5448.0,10,9,2008-07-20,False
59,16726.0,97,9,2008-08-15,False
50,11254.0,242,7,2008-08-04,False
27,11012.0,112,9,2008-07-27,False
31,11654.0,201,6,2008-08-20,False
46,13003.0,66,9,2008-08-10,False
58,16128.0,209,6,2008-08-16,False
55,15810.0,84,9,2008-08-20,False
24,4590.0,249,7,2008-08-08,False
25,8725.0,232,7,2008-08-11,False
44,8078.0,126,9,2008-08-16,False
47,16886.0,80,9,2008-08-12,False
27,7959.0,96,9,2008-08-05,False
33,13815.0,98,9,2008-07-27,False
63,28570.0,45,9,2008-08-16,False
39,11870.0,105,9,2008-08-17,False
30,14134.0,52,9,2008-07-26,False
63,15804.0,233,7,2008-08-23,False
54,19264.0,210,7,2008-08-16,False
36,10556.0,219,6,2008-08-17,False
24,7556.0,99,9,2008-07-28,False
37,8434.0,215,7,2008-08-02,False
35,6161.0,88,9,2008-08-06,False
36,8188.0,83,9,2008-08-03,False
51,26175.0,28,9,2008-08-20,False
63,12163.0,23,9,2008-08-19,False
26,7761.0,249,6,2008-07-26,False
15,5793.0,93,9,2008-08-12,False
47,15217.0,66,9,2008-08-13,False
63,28260.0,101,9,2008-08-10,False
41,10871.0,13,9,2008-08-23,False
37,8761.0,258,6,2008-08-14,False
48,18027.0,211,7,2008-08-16,False
85,28781.0,126,9,2008-08-13,False
48,10947.0,235,7,2008-08-27,False
26,5340.0,213,7,2008-08-10,False
30,7915.0,309,8,2008-07-06,False
51,11672.0,70,9,2008-08-15,False
45,10285.0,128,9,2008-08-11,False
54,25520.0,86,9,2008-07-25,False
71,21468.0,238,7,2008-08-24,False
58,15662.0,224,7,2008-08-23,False
75,17069.0,77,9,2008-08-07,False
46,7107.0,33,9,2008-08-16,False
51,11777.0,248,7,2008-08-23,False
51,11092.0,262,6,2008-08-21,False
33,8110.0,36,9,2008-08-17,False
24,3885.0,97,9,2008-08-09,False
26,4678.0,37,9,2008-07-23,False
81,38838.0,48,9,2008-08-25,False
44,22130.0,228,7,2008-08-10,False
51,10058.0,78,9,2008-08-20,False
40,18402.0,221,7,2008-08-11,False
68,19914.0,204,7,2008-08-22,False
19,13289.0,225,7,2008-08-05,False
45,25627.0,55,9,2008-08-26,False
49,11642.0,8,9,2008-08-09,False
43,12603.0,125,9,2008-08-25,False
37,18761.0,50,9,2008-08-02,False
41,23627.0,209,7,2008-08-18,False
65,16844.0,24,9,2008-08-14,False
47,32963.0,86,9,2008-08-12,False
63,24677.0,56,9,2008-08-18,False
46,11341.0,1,9,2008-08-12,False
42,8316.0,7,9,2008-08-24,False
48,12513.0,77,9,2008-08-21,False
72,15930.0,113,9,2008-08-10,False
65,16125.0,243,6,2008-08-23,False
29,7164.0,220,6,2008-08-20,False
97,23037.0,90,9,2008-08-07,False
48,11633.0,302,8,2008-08-09,False
33,7470.0,240,6,2008-07-26,False
12,2113.0,207,7,2008-07-22,False
34,10251.0,219,7,2008-08-08,False
40,8098.0,62,9,2008-08-20,False
40,13375.0,110,9,2008-08-18,False
84,19248.0,217,7,2008-08-18,False
50,19662.0,78,9,2008-08-17,False
43,19338.0,41,9,2008-08-15,False
61,18473.0,58,9,2008-08-17,False
35,23226.0,241,7,2008-08-18,False
43,18275.0,207,6,2008-08-08,False
47,10117.0,229,7,2008-08-14,False
54,12550.0,55,9,2008-08-09,False
52,11050.0,246,6,2008-08-01,False
58,14651.0,115,9,2008-08-20,False
32,10860.0,106,9,2008-08-28,False
27,7421.0,16,9,2008-08-31,False
45,8912.0,26,9,2008-08-22,False
36,14245.0,107,9,2008-08-21,False
40,9795.0,15,9,2008-08-13,False
44,8402.0,60,9,2008-09-02,False
62,9037.0,46,9,2008-08-27,False
33,4914.0,230,6,2008-08-23,False
83,23574.0,235,7,2008-08-31,False
48,17841.0,13,9,2008-08-18,False
32,8273.0,68,9,2008-08-23,False
43,14588.0,217,7,2008-08-15,False
40,19126.0,249,6,2008-08-23,False
23,4116.0,130,9,2008-08-14,False
34,10306.0,200,7,2008-08-23,False
57,12566.0,307,8,2008-08-29,False
32,4513.0,72,9,2008-10-08,False
38,10476.0,205,7,2008-10-10,False
24,18275.0,93,9,2008-09-10,False
88,19014.0,240,6,2008-10-02,False
27,7102.0,240,6,2008-10-03,False
52,11078.0,111,9,2008-10-03,False
26,7822.0,205,6,2008-10-07,False
41,34499.0,120,9,2008-10-20,False
53,16552.0,83,9,2008-09-28,False
25,6400.0,82,9,2008-09-21,False
47,14359.0,7,9,2008-09-21,False
57,16545.0,205,6,2008-10-01,False
14,4856.0,91,9,2008-09-03,False
53,12272.0,239,6,2008-09-15,False
41,24311.0,11,9,2008-10-09,False
30,9024.0,248,6,2008-09-29,False
88,17701.0,86,9,2008-10-10,False
63,31120.0,227,7,2008-10-05,False
35,10879.0,98,9,2008-10-15,False
47,14139.0,42,9,2008-10-10,False
44,11180.0,73,9,2008-10-09,False
46,21696.0,300,8,2008-10-06,False
37,15933.0,39,9,2008-10-15,False
59,13144.0,10,9,2008-10-09,False
26,5655.0,65,9,2008-10-04,False
64,18665.0,55,9,2008-10-20,False
60,18126.0,246,7,2008-10-04,False
83,24724.0,240,7,2008-10-14,False
60,16334.0,100,9,2008-10-18,False
85,19807.0,242,6,2008-10-12,False
67,18741.0,100,9,2008-10-17,False
42,17997.0,261,6,2008-09-13,False
75,38993.0,77,9,2008-10-11,False
54,21668.0,58,9,2008-10-11,False
74,20894.0,303,8,2008-10-12,False
55,12426.0,62,9,2008-10-11,False
27,9272.0,243,6,2008-09-27,False
38,7005.0,29,9,2008-10-07,False
24,8034.0,305,8,2008-10-04,False
34,4638.0,249,6,2008-10-04,False
85,17235.0,249,7,2008-10-22,False
60,17182.0,220,7,2008-10-24,False
47,14591.0,262,6,2008-10-06,False
10,3328.0,246,7,2008-10-03,False
22,8033.0,100,9,2008-09-07,False
49,17639.0,201,7,2008-10-16,False
47,36762.0,113,9,2008-10-17,False
40,24995.0,203,7,2008-09-08,False
85,16566.0,84,9,2008-10-21,False
51,12428.0,11,9,2008-10-13,False
28,8673.0,234,7,2008-10-01,False
42,12542.0,303,8,2008-10-07,False
38,10265.0,244,7,2008-10-02,False
99,22498.0,12,9,2008-10-13,False
33,8006.0,229,7,2008-10-04,False
32,9806.0,128,9,2008-09-25,False
41,14788.0,211,6,2008-10-19,False
46,13606.0,229,6,2008-10-02,False
30,8704.0,246,7,2008-09-13,False
44,8324.0,62,9,2008-10-08,False
39,7486.0,71,9,2008-10-11,False
64,22079.0,5,9,2008-10-18,False
37,19661.0,61,9,2008-09-27,False
38,8252.0,203,6,2008-10-03,False
38,6615.0,12,9,2008-10-10,False
39,10765.0,62,9,2008-09-25,False
60,14209.0,243,7,2008-10-17,False
69,16394.0,240,7,2008-10-13,False
43,7795.0,303,8,2008-10-02,False
60,10403.0,27,9,2008-10-15,False
64,19577.0,108,9,2008-10-26,False
38,14207.0,203,6,2008-10-15,False
46,23102.0,16,9,2008-10-16,False
40,11310.0,36,9,2008-10-22,False
26,5302.0,218,6,2008-10-10,False
43,11592.0,242,7,2008-10-12,False
44,11619.0,219,7,2008-09-27,False
54,15469.0,73,9,2008-09-30,False
39,13405.0,201,7,2008-10-20,False
34,14722.0,101,9,2008-10-25,False
43,9439.0,127,9,2008-10-11,False
62,17338.0,307,8,2008-10-16,False
40,20312.0,39,9,2008-10-18,False
36,14218.0,240,7,2008-10-09,False
97,34213.0,67,9,2008-10-09,False
49,26978.0,85,9,2008-10-13,False
46,16294.0,300,8,2008-10-14,False
56,20484.0,231,7,2008-10-26,False
24,16883.0,200,7,2008-10-15,False
31,5746.0,307,8,2008-10-21,False
45,13184.0,212,7,2008-09-27,False
74,17161.0,109,9,2008-10-10,False
38,12192.0,98,9,2008-10-01,False
37,7593.0,44,9,2008-09-18,False
21,4964.0,259,6,2008-10-08,False
32,4965.0,67,9,2008-10-16,False
45,7885.0,99,9,2008-10-22,False
54,11697.0,23,9,2008-10-17,False
52,14354.0,105,9,2008-10-21,False
41,10699.0,114,9,2008-10-04,False
45,10616.0,126,9,2008-10-21,False
48,13799.0,245,6,2008-10-09,False
68,21421.0,24,9,2008-10-22,False
42,9055.0,72,9,2008-10-03,False
44,18995.0,303,8,2008-10-05,False
78,19036.0,307,8,2008-10-23,False
56,20238.0,16,9,2008-10-09,False
52,21086.0,15,9,2008-10-07,False
32,7048.0,76,9,2008-10-05,False
41,16693.0,4,9,2008-10-23,False
31,8046.0,61,9,2008-10-09,False
57,17072.0,93,9,2008-10-02,False
69,26542.0,203,7,2008-10-16,False
65,15840.0,55,9,2008-10-24,False
48,24952.0,89,9,2008-10-20,False
51,14694.0,225,7,2008-10-22,False
57,20810.0,240,6,2008-10-14,False
70,29770.0,81,9,2008-10-27,False
55,15335.0,227,6,2008-10-02,False
43,16654.0,251,6,2008-10-08,False
30,6724.0,309,8,2008-10-29,False
30,11557.0,233,6,2008-10-19,False
35,22428.0,228,6,2008-10-24,False
61,24813.0,83,9,2008-10-18,False
30,5455.0,85,9,2008-09-28,False
54,10945.0,34,9,2008-10-24,False
59,20095.0,202,7,2008-10-12,False
112,42293.0,237,7,2008-10-24,False
61,15592.0,34,9,2008-10-25,False
39,14725.0,303,8,2008-10-08,False
46,14665.0,94,9,2008-10-21,False
42,10675.0,228,7,2008-10-15,False
35,10776.0,306,8,2008-10-27,False
64,18937.0,261,6,2008-10-29,False
37,14512.0,222,7,2008-10-20,False
38,13178.0,221,6,2008-09-22,False
33,11077.0,240,6,2008-09-28,False
46,19269.0,247,7,2008-09-25,False
35,6344.0,108,9,2008-10-03,False
50,17000.0,236,7,2008-10-16,False
37,10163.0,216,7,2008-10-09,False
35,7775.0,20,9,2008-09-23,False
38,7027.0,200,6,2008-10-26,False
47,12694.0,14,9,2008-10-20,False
29,15034.0,237,7,2008-09-19,False
74,38235.0,49,9,2008-10-28,False
68,23406.0,84,9,2008-10-26,False
38,8304.0,57,9,2008-10-12,False
39,8828.0,119,9,2008-10-20,False
28,10324.0,16,9,2008-09-16,False
63,20323.0,19,9,2008-10-21,False
66,12943.0,58,9,2008-10-21,False
38,10694.0,217,7,2008-10-28,False
42,14814.0,210,6,2008-10-20,False
37,8231.0,220,7,2008-10-23,False
44,14535.0,116,9,2008-10-26,False
42,15735.0,236,6,2008-10-17,False
58,22081.0,224,6,2008-10-25,False
63,21425.0,6,9,2008-10-29,False
34,10663.0,65,9,2008-10-19,False
35,13034.0,204,6,2008-10-20,False
41,14747.0,233,7,2008-10-28,False
52,18344.0,42,9,2008-10-12,False
46,18322.0,102,9,2008-10-14,False
27,13098.0,26,9,2008-09-22,False
41,11301.0,211,7,2008-10-28,False
57,17927.0,78,9,2008-10-18,False
65,14518.0,242,7,2008-10-26,False
33,7610.0,247,7,2008-10-26,False
33,21086.0,258,6,2008-10-12,False
47,15531.0,3,9,2008-10-25,False
19,7339.0,77,9,2008-10-28,False
31,6005.0,207,6,2008-10-01,False
52,12356.0,207,6,2008-10-17,False
111,43077.0,7,9,2008-10-22,False
45,17049.0,304,8,2008-10-14,False
33,12936.0,21,9,2008-10-04,False
55,15255.0,94,9,2008-10-20,False
32,5779.0,212,7,2008-10-02,False
46,9754.0,95,9,2008-10-11,False
47,13015.0,63,9,2008-10-16,False
105,33368.0,21,9,2008-11-01,False
85,21064.0,113,9,2008-10-18,False
67,38264.0,242,6,2008-10-08,False
51,10138.0,1,9,2008-10-19,False
31,14503.0,246,6,2008-08-19,False
34,16440.0,71,9,2008-08-23,False
46,24911.0,80,9,2008-08-15,False
23,5580.0,53,9,2008-08-12,False
26,8245.0,9,9,2008-08-24,False
48,16162.0,303,8,2008-08-29,False
80,29449.0,33,9,2008-08-27,False
54,29824.0,250,6,2008-08-26,False
61,32128.0,88,9,2008-08-20,False
45,11981.0,306,8,2008-08-23,False
37,16050.0,121,9,2008-08-21,False
53,10743.0,307,8,2008-08-09,False
74,20803.0,210,6,2008-08-23,False
51,10343.0,225,6,2008-08-23,False
30,14064.0,246,6,2008-08-27,False
29,6693.0,239,7,2008-08-21,False
42,13913.0,102,9,2008-08-23,False
75,23869.0,37,9,2008-08-24,False
33,24704.0,61,9,2008-08-26,False
35,14788.0,305,8,2008-08-11,False
47,18364.0,238,7,2008-08-29,False
49,10284.0,23,9,2008-08-30,False
34,19126.0,205,7,2008-08-29,False
41,12001.0,111,9,2008-08-16,False
54,12499.0,228,7,2008-08-20,False
13,2839.0,123,9,2008-07-26,False
26,7574.0,229,6,2008-08-30,False
20,3231.0,86,9,2008-07-26,False
74,15087.0,307,8,2008-08-12,False
42,9295.0,31,9,2008-08-29,False
85,39583.0,230,7,2008-08-19,False
56,18406.0,234,7,2008-08-24,False
29,16466.0,25,9,2008-08-18,False
88,22649.0,227,7,2008-08-27,False
48,13797.0,50,9,2008-08-21,False
48,17283.0,122,9,2008-08-26,False
50,21444.0,64,9,2008-08-22,False
49,19629.0,230,7,2008-08-09,False
39,11749.0,55,9,2008-08-16,False
56,17585.0,230,7,2008-08-26,False
39,13335.0,93,9,2008-08-31,False
53,10935.0,255,6,2008-08-11,False
43,13186.0,248,6,2008-08-14,False
42,14460.0,36,9,2008-08-10,False
40,11401.0,230,7,2008-08-21,False
25,14418.0,208,6,2008-08-25,False
45,16725.0,11,9,2008-08-29,False
27,7651.0,36,9,2008-09-04,False
80,22543.0,83,9,2008-09-02,False
46,19097.0,219,7,2008-09-05,False
30,6805.0,204,7,2008-08-02,False
23,3871.0,306,8,2008-08-15,False
24,5680.0,240,6,2008-09-03,False
46,13900.0,19,9,2008-08-25,False
27,11273.0,205,7,2008-08-31,False
51,15841.0,231,7,2008-08-07,False
63,20104.0,216,7,2008-08-24,False
64,19480.0,41,9,2008-08-11,False
